duration,service,src_bytes,dst_bytes,labels
-2.3025850929940455,b'http',5.153869462182164,8.698197213976355,1
-2.3025850929940455,b'http',5.347583607850955,5.790265934544339,1
-2.3025850929940455,b'http',5.768633446975818,8.776336890811477,1
-2.3025850929940455,b'http',5.8114403493627105,7.475962624986233,1
-2.3025850929940455,b'http',5.361761539104571,7.679759849619577,1
-2.3025850929940455,b'http',5.476881874464279,5.687314281948894,1
-2.3025850929940455,b'http',5.717356594683319,9.177620880013253,1
-2.3025850929940455,b'http',5.308762624409575,7.807550708327095,1
-2.3025850929940455,b'http',5.258016069774511,7.490026763196146,1
-2.3025850929940455,b'http',5.727173427446777,6.785700632974831,1
-2.3025850929940455,b'http',5.557214087568064,5.624378451868933,1
-2.3025850929940455,b'http',5.541655625147766,6.066340081753089,1
-2.3025850929940455,b'http',5.677096209393695,6.744176965005318,1
-2.3025850929940455,b'http',5.19351225218191,7.546499070662696,1
-2.3025850929940455,b'http',5.6315701405422764,6.792456654618674,1
-2.3025850929940455,b'http',5.656341400056065,8.740512727244264,1
-2.3025850929940455,b'http',5.670225691127358,8.034015159579058,1
-2.3025850929940455,b'http',5.704115752446321,8.076546402271493,1
-2.3025850929940455,b'http',5.85821882796062,7.715168205670426,1
0.09531017980432493,b'smtp',7.278007631334557,5.9325104042643115,1
-2.3025850929940455,b'http',5.677096209393695,7.5475544240401575,1
-2.3025850929940455,b'http',5.838021949864404,5.541655625147766,1
1.9600947840472698,b'smtp',7.9537049150669406,5.774862056337153,1
-2.3025850929940455,b'http',5.752890048763229,8.700863837779488,1
-2.3025850929940455,b'smtp',6.62685019080938,5.8114403493627105,1
-2.3025850929940455,b'http',5.263208189434469,9.163678441509951,1
-2.3025850929940455,b'http',5.464255444091467,7.713829278397293,1
-2.3025850929940455,b'http',5.288771953704505,7.263399692106345,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.429784129290343,8.022601744088995,1
-2.3025850929940455,b'http',5.6598305871270185,7.949126797477932,1
-2.3025850929940455,b'http',5.736894826106403,5.937800022522289,1
-2.3025850929940455,b'smtp',8.133323220744662,5.8114403493627105,1
-2.3025850929940455,b'http',5.293807211070151,5.6458001921178536,1
-2.3025850929940455,b'http',5.347583607850955,8.047861336479606,1
1.1314021114911006,b'http',5.215479088239032,10.435000706074236,1
-2.3025850929940455,b'ftp_data',8.70981155368756,-2.3025850929940455,1
0.09531017980432493,b'smtp',7.004972729697496,5.921846480227112,1
-2.3025850929940455,b'http',5.442850517280335,9.106878053601436,1
-2.3025850929940455,b'http',5.727173427446777,6.393757964050511,1
1.410986973710262,b'smtp',7.5475544240401575,5.781052110147502,1
-2.3025850929940455,b'http',5.765504533284198,8.78478989660466,1
-2.3025850929940455,b'smtp',7.384051567850893,5.790265934544339,1
-2.3025850929940455,b'http',5.517854422268135,8.038544299345467,1
-2.3025850929940455,b'http',5.7623657987550985,8.527361320331863,1
-2.3025850929940455,b'http',5.553347106724568,5.236973736306985,1
-2.3025850929940455,b'http',5.670225691127358,8.196188709898143,1
-2.3025850929940455,b'smtp',7.421237371209337,5.805436128382701,1
-2.3025850929940455,b'http',5.6315701405422764,8.347140068676136,1
-2.3025850929940455,b'http',5.694068782468562,7.7960991088053415,1
-2.3025850929940455,b'http',5.501666290534067,5.572534188046247,1
1.1314021114911006,b'smtp',7.165570751827624,5.796361655949294,1
-2.3025850929940455,b'ftp_data',7.628566263524556,-2.3025850929940455,1
-2.3025850929940455,b'http',5.861071083174386,6.288044416495374,1
-2.3025850929940455,b'http',5.361761539104571,8.367323335772454,1
-2.3025850929940455,b'http',5.242275975664412,8.461490188539987,1
0.09531017980432493,b'smtp',7.558568906526004,5.814428994743265,1
-2.3025850929940455,b'http',5.74652262833236,8.672503198963343,1
0.7419373447293773,b'ftp',7.110777752300125,7.803475889111582,-1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.442850517280335,6.420157781335353,1
-2.3025850929940455,b'http',5.759217181544302,8.559121773442634,1
-2.3025850929940455,b'http',5.380358076884246,6.501439809419134,1
3.299533727885655,b'smtp',6.948033125480707,5.805436128382701,1
-2.3025850929940455,b'http',5.88638177065483,7.632449575040212,1
-2.3025850929940455,b'http',5.6598305871270185,9.4637492719857,1
-2.3025850929940455,b'http',5.347583607850955,8.070937338299547,1
-2.3025850929940455,b'http',5.044070070182493,10.487659358367438,1
-2.3025850929940455,b'http',5.814428994743265,6.418528054768642,1
-2.3025850929940455,b'smtp',6.563996560309951,5.805436128382701,1
-2.3025850929940455,b'http',5.89467827842029,6.1864143640514095,1
-2.3025850929940455,b'http',5.4514675460417115,7.73591400619796,1
-2.3025850929940455,b'http',5.361761539104571,5.802420444553201,1
-2.3025850929940455,b'http',5.666772649022301,5.690697235107546,1
-2.3025850929940455,b'http',5.85821882796062,7.905847171544692,1
-2.3025850929940455,b'http',5.3757412635128405,7.709353195546886,1
-2.3025850929940455,b'http',5.258016069774511,8.229537785275573,1
0.09531017980432493,b'http',5.897428555181388,13.378858297071128,1
-2.3025850929940455,b'http',5.357057861570636,7.522454313212941,1
-2.3025850929940455,b'http',5.489350863944013,9.009826330909757,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.460010955546024,10.098359193208482,1
-2.3025850929940455,b'http',5.727173427446777,6.689723639554104,1
-2.3025850929940455,b'http',5.793318439967056,5.986703230006271,1
-2.3025850929940455,b'http',5.420977379283924,5.771752601095469,1
-2.3025850929940455,b'http',5.489350863944013,5.288771953704505,1
-2.3025850929940455,b'http',5.501666290534067,7.249996556923266,1
-2.3025850929940455,b'http',5.485211785187126,7.742879338437632,1
-2.3025850929940455,b'http',5.497577977398914,8.411410364375289,1
-2.3025850929940455,b'http',5.303802296778606,7.264100168458888,1
-2.3025850929940455,b'http',5.303802296778606,6.148681948306025,1
-2.3025850929940455,b'http',5.666772649022301,7.946652948322589,1
-2.3025850929940455,b'smtp',6.612175434403215,5.802420444553201,1
-2.3025850929940455,b'http',5.733664849138071,6.190520302893102,1
0.09531017980432493,b'smtp',7.508841993692869,5.805436128382701,1
-2.3025850929940455,b'http',5.380358076884246,6.9708239704491195,1
-2.3025850929940455,b'http',5.529825834193874,7.949126797477932,1
-2.3025850929940455,b'auth',2.312535423847214,3.6402142821326553,1
-2.3025850929940455,b'http',5.8114403493627105,6.9708239704491195,1
-2.3025850929940455,b'http',5.707442435487688,5.680513847716846,1
-2.3025850929940455,b'smtp',6.48478789573783,5.802420444553201,1
-2.3025850929940455,b'http',5.749711406544601,8.842763358710583,1
-2.3025850929940455,b'http',5.68391984555995,7.783682244666731,1
-2.3025850929940455,b'ftp_data',5.8114403493627105,-2.3025850929940455,-1
-2.3025850929940455,b'http',5.447168313280391,5.680513847716846,1
-2.3025850929940455,b'ftp_data',8.209607686587615,-2.3025850929940455,1
-2.3025850929940455,b'http',5.723911845951367,8.667525160669078,1
-2.3025850929940455,b'http',5.529825834193874,8.681876776356006,1
-2.3025850929940455,b'http',5.361761539104571,7.919028864367938,1
-2.3025850929940455,b'smtp',7.9017845274578065,5.799395638859147,1
-2.3025850929940455,b'http',5.81740873473106,9.26445917086368,1
-2.3025850929940455,b'http',5.347583607850955,8.315835593423884,1
-2.3025850929940455,b'http',5.707442435487688,7.167886282346627,1
-2.3025850929940455,b'http',5.875211590283732,8.312159659274345,1
-2.3025850929940455,b'http',5.333201768401539,6.493905114339532,1
-2.3025850929940455,b'http',5.481055503227208,5.557214087568064,1
-2.3025850929940455,b'http',5.481055503227208,8.954428247613205,1
-2.3025850929940455,b'http',5.583872177983643,7.160923543402042,1
-2.3025850929940455,b'http',5.403127730900382,8.274637436580566,1
0.09531017980432493,b'smtp',6.436310611939997,5.823341709713841,1
-2.3025850929940455,b'http',5.371103036273684,8.165392065393618,1
-2.3025850929940455,b'http',5.263208189434469,6.624198021107306,1
-2.3025850929940455,b'http',5.323497665078335,6.006599434692252,1
-2.3025850929940455,b'http',5.442850517280335,7.7324130617442925,1
-2.3025850929940455,b'http',5.460010955546024,6.418528054768642,1
-2.3025850929940455,b'http',5.694068782468562,6.624198021107306,1
-2.3025850929940455,b'http',5.46848199307136,6.999513704221678,1
-2.3025850929940455,b'http',5.352331954854275,5.642261618007951,1
-2.3025850929940455,b'http',5.031091302663638,9.569349589377534,1
-2.3025850929940455,b'http',5.835103091983559,6.5710230085550645,1
-2.3025850929940455,b'http',5.43415858945945,6.116112851673092,1
-2.3025850929940455,b'http',5.3986150878634005,7.229911239293994,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.323497665078335,7.913557593059762,1
-2.3025850929940455,b'http',5.8114403493627105,6.833139485601347,1
-2.3025850929940455,b'http',5.3757412635128405,5.869579359117858,1
-2.3025850929940455,b'http',5.460010955546024,7.206451472697018,1
-2.3025850929940455,b'http',5.620763118936109,9.248223652703762,1
-2.3025850929940455,b'http',5.476881874464279,7.035356623575859,1
-2.3025850929940455,b'http',5.5649034757050835,8.251690005685898,1
-2.3025850929940455,b'http',5.736894826106403,7.464567139584825,1
-2.3025850929940455,b'http',5.823341709713841,5.652839995918626,1
-2.3025850929940455,b'http',5.43415858945945,7.273855663568025,1
-2.3025850929940455,b'http',5.3986150878634005,7.100109671476466,1
-2.3025850929940455,b'http',5.720639591722624,7.021173246017693,1
-2.3025850929940455,b'http',5.288771953704505,6.354543938719709,1
-2.3025850929940455,b'http',5.6061696457892,9.208949405030042,1
-2.3025850929940455,b'http',5.50573795739701,5.787204082795274,1
-2.3025850929940455,b'http',5.293807211070151,8.62606553338718,1
-2.3025850929940455,b'http',5.403127730900382,8.324360586596619,1
-2.3025850929940455,b'http',5.777961872830453,10.34332510143429,1
-2.3025850929940455,b'http',5.74652262833236,6.697157696836445,1
0.09531017980432493,b'smtp',7.720506059187914,5.979138897417345,1
-2.3025850929940455,b'http',5.328361487896413,6.904851065834747,1
-2.3025850929940455,b'http',5.384953673207583,6.785700632974831,1
-2.3025850929940455,b'http',5.756058619221572,7.128576134926702,1
-2.3025850929940455,b'http',5.808442745199634,8.479512092448548,1
-2.3025850929940455,b'http',5.808442745199634,6.792456654618674,1
-2.3025850929940455,b'http',5.46848199307136,9.506221242242326,1
-2.3025850929940455,b'http',5.5801071132949795,10.60755241769388,1
-2.3025850929940455,b'smtp',7.469711183849735,5.793318439967056,1
-2.3025850929940455,b'http',5.5258512661635395,7.05712311063296,1
1.62924053973028,b'smtp',6.569621663034258,5.8321756894246,1
-2.3025850929940455,b'http',5.677096209393695,6.254021100779027,1
-2.3025850929940455,b'http',5.620763118936109,6.637389084295587,1
-2.3025850929940455,b'http',5.533784667551078,7.718729938655285,1
-2.3025850929940455,b'http',5.252796851246227,6.944183635595689,1
1.8082887711792655,b'smtp',7.043247248419294,5.902906520126191,1
-2.3025850929940455,b'http',5.3895282466014205,9.581703908405999,1
-2.3025850929940455,b'http',5.460010955546024,8.105639585967516,1
-2.3025850929940455,b'smtp',7.543855804162806,5.799395638859147,1
-2.3025850929940455,b'http',5.384953673207583,6.107245580093692,1
-2.3025850929940455,b'http',5.740114403903592,5.5649034757050835,1
-2.3025850929940455,b'http',5.749711406544601,8.087978276136965,1
-2.3025850929940455,b'smtp',7.189997582683553,5.796361655949294,1
-2.3025850929940455,b'http',5.774862056337153,9.492363965388671,1
-2.3025850929940455,b'http',5.2786247332023,7.621244157199997,1
0.09531017980432493,b'smtp',7.549661795348486,5.799395638859147,1
0.09531017980432493,b'auth',2.312535423847214,3.6402142821326553,1
-2.3025850929940455,b'http',5.533784667551078,7.454198980349873,1
-2.3025850929940455,b'http',5.591360045241914,9.006889147757661,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.338018733399589,5.743323649276734,1
-2.3025850929940455,b'http',5.308762624409575,6.0428703351678825,1
-2.3025850929940455,b'ftp_data',5.9482960517066035,-2.3025850929940455,1
-2.3025850929940455,b'http',6.107245580093692,8.765630150417053,1
-2.3025850929940455,b'http',5.2786247332023,6.828820290893995,1
0.09531017980432493,b'smtp',7.999376520461393,5.805436128382701,1
-2.3025850929940455,b'http',5.472690753492817,10.36053574637161,1
-2.3025850929940455,b'http',5.687314281948894,7.10175834054993,1
-2.3025850929940455,b'http',5.5801071132949795,8.510390102796498,1
-2.3025850929940455,b'http',5.976604684200958,6.385363018844681,1
-2.3025850929940455,b'http',5.361761539104571,8.613793447804714,1
-2.3025850929940455,b'http',5.442850517280335,5.652839995918626,1
-2.3025850929940455,b'http',5.642261618007951,10.58340003962391,1
0.09531017980432493,b'smtp',7.585331864551124,5.8114403493627105,1
-2.3025850929940455,b'http',5.5649034757050835,7.164797715301805,1
-2.3025850929940455,b'http',5.236973736306985,5.74652262833236,1
-2.3025850929940455,b'http',5.814428994743265,7.426608594435357,1
-2.3025850929940455,b'http',5.663307642090483,8.197566272381804,1
-2.3025850929940455,b'http',5.425390449111513,6.674687646470234,1
-2.3025850929940455,b'http',5.736894826106403,9.204432957511717,1
-2.3025850929940455,b'http',5.17105201550216,7.5380159064868915,1
-2.3025850929940455,b'smtp',6.97176240895643,5.808442745199634,1
-2.3025850929940455,b'http',5.74652262833236,8.00706732276452,1
-2.3025850929940455,b'http',5.781052110147502,7.112408940982502,1
1.9600947840472698,b'smtp',7.774477543887798,5.805436128382701,1
-2.3025850929940455,b'ftp_data',9.41255442130936,-2.3025850929940455,1
-2.3025850929940455,b'http',5.843834230103957,5.986703230006271,1
-2.3025850929940455,b'http',5.384953673207583,6.839583498878803,1
3.261935314328648,b'ftp',7.098458279804007,8.12566057383823,1
-2.3025850929940455,b'http',5.352331954854275,7.444891717537924,1
-2.3025850929940455,b'http',5.61349300330874,6.561172098610196,1
-2.3025850929940455,b'ftp_data',5.9482960517066035,-2.3025850929940455,1
-2.3025850929940455,b'http',5.6458001921178536,6.828820290893995,1
-2.3025850929940455,b'http',5.768633446975818,7.198258368620619,1
-2.3025850929940455,b'http',5.485211785187126,6.674687646470234,1
-2.3025850929940455,b'http',5.352331954854275,6.679724806094533,1
-2.3025850929940455,b'http',5.759217181544302,8.266704136706547,1
-2.3025850929940455,b'http',5.464255444091467,8.087056220502424,1
0.09531017980432493,b'smtp',7.098458279804007,5.8114403493627105,1
-2.3025850929940455,b'http',5.799395638859147,7.20199083040376,1
-2.3025850929940455,b'ftp_data',4.079230924412053,-2.3025850929940455,1
-2.3025850929940455,b'http',5.501666290534067,6.561172098610196,1
2.312535423847214,b'http',5.268373490174964,13.769088642279328,1
-2.3025850929940455,b'http',5.43415858945945,6.909853077064283,1
-2.3025850929940455,b'http',5.54556799320548,8.01964568859609,1
-2.3025850929940455,b'smtp',7.67280442883116,6.455355783684759,1
-2.3025850929940455,b'http',5.694068782468562,7.252833237075206,1
-2.3025850929940455,b'http',5.8321756894246,6.787957715526542,1
-2.3025850929940455,b'http',5.501666290534067,9.627345306096418,1
-2.3025850929940455,b'http',5.258016069774511,5.82923969201315,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.3895282466014205,6.006599434692252,1
-2.3025850929940455,b'http',5.361761539104571,7.557525119572514,1
-2.3025850929940455,b'http',5.557214087568064,9.28842115633618,1
1.8082887711792655,b'telnet',4.645351975620923,7.348651878921566,1
-2.3025850929940455,b'http',5.774862056337153,8.058042455888268,1
-2.3025850929940455,b'http',5.759217181544302,9.33327456207116,1
-2.3025850929940455,b'http',5.838021949864404,5.814428994743265,1
1.1314021114911006,b'smtp',7.668140458807759,5.796361655949294,1
-2.3025850929940455,b'http',5.749711406544601,10.433765742334003,1
-2.3025850929940455,b'http',5.68391984555995,8.113456588581743,1
-2.3025850929940455,b'http',5.371103036273684,8.903149229136176,1
-2.3025850929940455,b'http',5.333201768401539,6.8618160470406915,1
0.09531017980432493,b'smtp',7.2123682120938994,5.823341709713841,1
-2.3025850929940455,b'http',5.407620101438487,8.412965367354344,1
0.09531017980432493,b'smtp',7.17938418611167,5.929855065476291,1
-2.3025850929940455,b'http',5.714062784063757,7.900303100573046,1
-2.3025850929940455,b'http',5.0632277442154265,9.25331365082405,1
-2.3025850929940455,b'http',5.823341709713841,5.771752601095469,1
-2.3025850929940455,b'http',5.710758088392627,6.957592513829309,1
2.2082744135228043,b'smtp',7.160146904655332,5.790265934544339,1
1.1314021114911006,b'smtp',7.01490419449918,5.784132827309859,1
-2.3025850929940455,b'http',5.670225691127358,6.687233288372879,1
-2.3025850929940455,b'http',5.0632277442154265,5.820379622240015,1
-2.3025850929940455,b'http',5.394081988532416,6.966118522279052,1
-2.3025850929940455,b'http',5.460010955546024,6.980168959491182,1
-2.3025850929940455,b'smtp',7.24857519359677,6.004133950208645,1
-2.3025850929940455,b'http',5.268373490174964,7.986878891066384,1
3.1822118404966093,b'ftp',5.43415858945945,6.641312709522775,1
-2.3025850929940455,b'http',5.1065513509260825,6.561172098610196,1
-2.3025850929940455,b'http',5.333201768401539,6.698391351076299,1
-2.3025850929940455,b'http',5.380358076884246,6.408693522136389,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'ftp_data',7.29308570466992,-2.3025850929940455,1
-2.3025850929940455,b'http',5.8667513029343406,9.020764566630728,1
-2.3025850929940455,b'http',5.4165447479126865,8.380020893016773,1
-2.3025850929940455,b'http',5.717356594683319,5.945682354452854,1
-2.3025850929940455,b'http',5.420977379283924,8.845503639645374,1
-2.3025850929940455,b'http',5.733664849138071,6.455355783684759,1
-2.3025850929940455,b'http',5.407620101438487,5.984188138137206,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.61349300330874,7.736350763717131,1
-2.3025850929940455,b'http',5.476881874464279,5.727173427446777,1
-2.3025850929940455,b'http',5.897428555181388,5.587623120115915,1
-2.3025850929940455,b'http',5.429784129290343,5.911067610035953,1
-2.3025850929940455,b'http',5.723911845951367,6.208791213100627,1
-2.3025850929940455,b'smtp',7.609416115307287,5.814428994743265,1
-2.3025850929940455,b'http',5.529825834193874,9.231328570714526,1
-2.3025850929940455,b'http',5.835103091983559,8.345953997752389,1
-2.3025850929940455,b'http',5.489350863944013,6.116112851673092,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'ftp_data',10.468662147350882,-2.3025850929940455,1
-2.3025850929940455,b'http',5.529825834193874,6.954734280176131,1
0.7419373447293773,b'smtp',7.757948942481367,5.796361655949294,1
-2.3025850929940455,b'http',5.717356594683319,6.948993186998382,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.497577977398914,6.429880755355832,1
-2.3025850929940455,b'http',5.333201768401539,6.526641261737804,1
-2.3025850929940455,b'http',5.485211785187126,6.5986452591167355,1
-2.3025850929940455,b'http',5.338018733399589,8.108653361190997,1
-2.3025850929940455,b'http',5.529825834193874,6.804725378662593,1
-2.3025850929940455,b'http',5.670225691127358,5.59508305773286,1
-2.3025850929940455,b'http',5.796361655949294,6.310100079881413,1
-2.3025850929940455,b'http',5.733664849138071,6.361475174231744,1
-2.3025850929940455,b'smtp',6.832061434612937,5.805436128382701,1
-2.3025850929940455,b'http',5.774862056337153,8.204152284497566,1
1.62924053973028,b'smtp',7.346074723961249,5.793318439967056,1
-2.3025850929940455,b'http',5.489350863944013,5.787204082795274,1
1.1314021114911006,b'smtp',6.8277375709961055,5.627980761239919,1
-2.3025850929940455,b'http',5.717356594683319,6.182291496945648,1
-2.3025850929940455,b'http',5.752890048763229,6.944183635595689,1
1.1314021114911006,b'smtp',7.103404295986953,5.799395638859147,1
-2.3025850929940455,b'http',5.68391984555995,7.379070547652669,1
-2.3025850929940455,b'http',5.4165447479126865,9.311008897443376,1
-2.3025850929940455,b'http',5.2045559867335625,8.153378534563261,1
1.62924053973028,b'smtp',7.245012921377186,5.799395638859147,1
-2.3025850929940455,b'http',5.43851399704132,9.483271684932053,1
-2.3025850929940455,b'http',5.6736668507515775,7.583298413593721,1
-2.3025850929940455,b'http',5.533784667551078,7.69762073841852,1
-2.3025850929940455,b'smtp',6.238519918468505,5.727173427446777,1
-2.3025850929940455,b'http',5.361761539104571,7.247151807120597,1
-2.3025850929940455,b'smtp',6.586309576377547,5.790265934544339,1
-2.3025850929940455,b'http',5.371103036273684,5.707442435487688,1
-2.3025850929940455,b'http',5.670225691127358,6.4600609366562365,1
-2.3025850929940455,b'http',5.756058619221572,6.3768970014659105,1
-2.3025850929940455,b'http',5.736894826106403,5.5610661724546055,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.5649034757050835,8.362899167982443,1
-2.3025850929940455,b'http',5.455748374496865,5.823341709713841,1
-2.3025850929940455,b'http',5.497577977398914,6.461624414147958,1
-2.3025850929940455,b'http',5.46848199307136,8.028813756480076,1
-2.3025850929940455,b'http',5.283711214158674,6.410339342126064,1
-2.3025850929940455,b'http',5.694068782468562,7.585331864551124,1
-2.3025850929940455,b'http',5.366443195595637,6.452206670705986,1
-2.3025850929940455,b'smtp',7.447809553408257,5.796361655949294,1
-2.3025850929940455,b'http',5.3986150878634005,7.940263377047203,1
-2.3025850929940455,b'http',5.366443195595637,8.570373703886963,1
-2.3025850929940455,b'ftp_data',5.8114403493627105,-2.3025850929940455,-1
-2.3025850929940455,b'http',5.333201768401539,6.066340081753089,1
-2.3025850929940455,b'http',5.43415858945945,9.46398209001618,1
-2.3025850929940455,b'http',5.680513847716846,6.310100079881413,1
-2.3025850929940455,b'http',5.220896219579452,8.142674272198086,1
-2.3025850929940455,b'http',5.236973736306985,8.07281052419896,1
-2.3025850929940455,b'http',5.352331954854275,8.316569161531898,1
-2.3025850929940455,b'http',5.100475998096045,10.309022658194406,1
-2.3025850929940455,b'http',5.568726110329361,8.29881327595105,1
-2.3025850929940455,b'http',5.425390449111513,6.73708557492863,1
-2.3025850929940455,b'http',5.771752601095469,9.06254776999939,1
-2.3025850929940455,b'http',5.5258512661635395,9.832158024621219,1
-2.3025850929940455,b'http',4.977423159890142,9.97269173502867,1
-2.3025850929940455,b'http',5.736894826106403,5.572534188046247,1
0.09531017980432493,b'smtp',6.6696249853596035,5.796361655949294,1
-2.3025850929940455,b'http',5.591360045241914,9.239229046819888,1
-2.3025850929940455,b'http',5.4165447479126865,8.047861336479606,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.694068782468562,7.423030986421739,1
-2.3025850929940455,b'smtp',6.358015561716921,5.802420444553201,1
-2.3025850929940455,b'http',5.617134667930529,9.145172319391932,1
1.8082887711792655,b'smtp',9.338478497043985,6.780035537379766,1
-2.3025850929940455,b'smtp',7.705757847644463,5.956096403270191,1
-2.3025850929940455,b'http',5.6598305871270185,6.120517175022596,1
0.09531017980432493,b'smtp',7.112408940982502,5.805436128382701,1
-2.3025850929940455,b'http',5.403127730900382,7.802250198485835,1
-2.3025850929940455,b'http',5.43415858945945,7.573582648887119,1
-2.3025850929940455,b'http',5.553347106724568,6.933520486868163,1
-2.3025850929940455,b'http',5.352331954854275,6.73708557492863,1
3.55820113047182,b'ftp',7.095147292589197,8.12566057383823,1
-2.3025850929940455,b'http',5.680513847716846,7.869822113492876,1
-2.3025850929940455,b'http',5.690697235107546,6.016401032398013,1
-2.3025850929940455,b'http',5.799395638859147,5.971516909298286,1
-2.3025850929940455,b'http',5.752890048763229,8.285034122175073,1
-2.3025850929940455,b'http',5.4514675460417115,6.167726112522061,1
-2.3025850929940455,b'http',5.08821342874163,10.31271557200482,1
-2.3025850929940455,b'http',5.68391984555995,7.449556177047448,1
-2.3025850929940455,b'http',5.756058619221572,5.869579359117858,1
9.313266927955885,b'telnet',7.7960991088053415,10.0128395914554,1
-2.3025850929940455,b'http',5.268373490174964,6.469405343538196,1
-2.3025850929940455,b'http',10.906691489914584,9.025708147644988,-1
-2.3025850929940455,b'http',5.700777965635902,7.529997046026308,1
-2.3025850929940455,b'http',5.455748374496865,6.590438401400665,1
-2.3025850929940455,b'http',5.407620101438487,5.984188138137206,1
-2.3025850929940455,b'http',5.4514675460417115,7.460547841569434,1
-2.3025850929940455,b'http',5.733664849138071,8.471588946811217,1
-2.3025850929940455,b'http',5.802420444553201,8.74800327959144,1
-2.3025850929940455,b'http',5.384953673207583,6.8988154374126625,1
-2.3025850929940455,b'http',5.357057861570636,8.990204792176277,1
-2.3025850929940455,b'http',5.3757412635128405,7.426608594435357,1
0.09531017980432493,b'smtp',6.726353299247566,5.823341709713841,1
-2.3025850929940455,b'http',5.642261618007951,8.189549865011843,1
0.7419373447293773,b'smtp',7.899190588406087,5.8114403493627105,1
0.09531017980432493,b'smtp',6.931569457081392,5.8114403493627105,1
0.09531017980432493,b'smtp',7.216048475338027,5.805436128382701,1
-2.3025850929940455,b'http',5.442850517280335,7.725374187052922,1
